cell_line	agent	concentration	GRvalue	cell_count	cell_count__ctrl	cell_count__time0	Replicate
MCF10A-GM (DToxS)	Neratinib	0.00032	1.0184	55896.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Neratinib	0.001	0.97652	52616.6667	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Neratinib	0.0032	0.78767	39382.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Neratinib	0.01	0.53964	25595	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Neratinib	0.032	0.25218	14100.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Neratinib	0.1	0.22031	13089.6667	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Neratinib	0.32	0.56711	26934.6667	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Neratinib	1	0.18897	12143	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Neratinib	3.2	-0.057898	6205	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Paclitaxel	3.2e-05	1.1178	39841.6667	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Paclitaxel	0.0001	1.078	36988	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Paclitaxel	0.00032	0.56086	12039.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Paclitaxel	0.001	0.10552	3112.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Paclitaxel	0.0032	-0.039496	1793	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Paclitaxel	0.01	-0.055593	1678	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Paclitaxel	0.032	-0.064812	1614.6667	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Paclitaxel	0.1	-0.072939	1560.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Paclitaxel	0.32	-0.047609	1734.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Paclitaxel	3.2e-05	0.82019	41484.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Paclitaxel	0.0001	0.37457	18453	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Paclitaxel	0.00032	0.069453	8945.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Paclitaxel	0.001	-0.082313	5752.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Paclitaxel	0.0032	-0.14189	4739.6667	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Paclitaxel	0.01	-0.13341	4876	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Paclitaxel	0.032	-0.13905	4785	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Paclitaxel	0.1	-0.13791	4803.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Paclitaxel	0.32	-0.1293	4943	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Palbociclib	0.001	1.0924	38000.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Palbociclib	0.0036	1.1368	41262.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Palbociclib	0.01	1.028	33619	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Palbociclib	0.0316	0.88295	25127.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Palbociclib	0.1	0.66568	15535	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Palbociclib	0.316	0.51265	10645.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Palbociclib	1	0.43994	8775	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Palbociclib	3.16	0.44782	8965	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Palbociclib	10	0.2476	5000.6667	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Palbociclib	0.001	0.97376	52405	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Palbociclib	0.0036	0.90173	47075.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Palbociclib	0.01	0.75619	37414.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Palbociclib	0.0316	0.67767	32789	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Palbociclib	0.1	0.54466	25836.6667	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Palbociclib	0.316	0.53687	25462.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Palbociclib	1	0.3426	17242	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Palbociclib	3.16	0.25687	14253.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Palbociclib	10	0.24582	13894.6667	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Trametinib	0.0001	0.66568	15535	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Trametinib	0.00036	0.36061	7026.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Trametinib	0.001	0.26028	5203	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Trametinib	0.0036	0.16829	3865	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Trametinib	0.01	0.16708	3849.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Trametinib	0.0316	0.16228	3787.6667	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Trametinib	0.1	0.17438	3944.6667	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Trametinib	0.316	0.16194	3783.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Trametinib	1	0.17466	3948.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Trametinib	0.0001	0.5444	25824.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Trametinib	0.00036	0.4089	19814.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Trametinib	0.001	0.30945	16042	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Trametinib	0.0036	0.29398	15501.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Trametinib	0.01	0.28474	15184.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Trametinib	0.0316	0.27161	14740.6667	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Trametinib	0.1	0.26477	14513.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Trametinib	0.316	0.26407	14490	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Trametinib	1	0.25923	14330.6667	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Vorinostat	0.001	1.0902	37845.6667	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Vorinostat	0.00316	1.1119	39409	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Vorinostat	0.01	0.97957	30576.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Vorinostat	0.0316	0.95952	29379.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Vorinostat	0.1	0.75604	19111.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Vorinostat	0.316	0.44255	8837.6667	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Vorinostat	1	0.15491	3694.3333	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Vorinostat	3.16	0.11352	3201.6667	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Vorinostat	10	-0.050233	1715.6667	31832.5	2100	MCF10A-GM (DToxS) R1
MCF10A-GM (DToxS)	Vorinostat	0.001	0.98949	53619	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Vorinostat	0.00316	0.99814	54294.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Vorinostat	0.01	0.9843	53216	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Vorinostat	0.0316	0.9489	50522.6667	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Vorinostat	0.1	0.77404	38522	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Vorinostat	0.316	0.49996	23738	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Vorinostat	1	0.13077	10506.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Vorinostat	3.16	0.087241	9381.3333	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (DToxS)	Vorinostat	10	-0.18556	4076.6667	54439.9	7370	MCF10A-GM (DToxS) R2
MCF10A-GM (Neuro)	Alpelisib	0.0010058	1.7994	2481826.75	1674020	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Alpelisib	0.0031783	1.8357	2519537.25	1674020	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Alpelisib	0.010043	1.5893	2265118.5	1674020	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Alpelisib	0.031737	1.5346	2209179	1674020	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Alpelisib	0.10029	1.4445	2117484	1674020	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Alpelisib	0.31691	1.2298	1901436.25	1674020	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Alpelisib	1.0014	1.0394	1712703.5	1674020	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Alpelisib	3.1646	0.81431	1493505	1674020	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Alpelisib	10	0.52025	1214159	1674020	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Alpelisib	0.0010058	1.9226	1990304.25	1404933	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Alpelisib	0.0031783	1.6478	1817805.25	1404933	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Alpelisib	0.010043	1.7413	1876638.75	1404933	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Alpelisib	0.031737	1.6723	1833250.25	1404933	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Alpelisib	0.10029	1.6742	1834406.25	1404933	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Alpelisib	0.31691	1.6754	1835201.25	1404933	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Alpelisib	1.0014	1.375	1645043.75	1404933	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Alpelisib	3.1646	1.0241	1420449.5	1404933	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Alpelisib	10	0.88012	1327419.75	1404933	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Alpelisib	0.0010058	1.5914	3779387.5	2428346	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Alpelisib	0.0031783	1.2811	3039774.75	2428346	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Alpelisib	0.010043	1.4738	3491334.75	2428346	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Alpelisib	0.031737	1.1563	2761286.25	2428346	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Alpelisib	0.10029	1.2766	3029460	2428346	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Alpelisib	0.31691	1.0801	2596809.25	2428346	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Alpelisib	1.0014	0.95103	2327692.25	2428346	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Alpelisib	3.1646	0.9077	2240120.5	2428346	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Alpelisib	10	0.73828	1911151	2428346	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Palbociclib	0.00036208	1.1997	2366963	2058170	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Palbociclib	0.0011442	1.3688	2639056.5	2058170	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Palbociclib	0.0036156	1.2719	2482104	2058170	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Palbociclib	0.011425	1.2808	2496360.5	2058170	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Palbociclib	0.036104	1.3633	2630037	2058170	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Palbociclib	0.11409	1.1497	2288350.25	2058170	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Palbociclib	0.36052	1.1052	2219182.75	2058170	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Palbociclib	1.1392	1.007	2068810.75	2058170	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Palbociclib	3.6	0.48529	1329391.25	2058170	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Palbociclib	0.00036208	1.6412	3095028.25	2057389	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Palbociclib	0.0011442	1.7072	3209372.25	2057389	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Palbociclib	0.0036156	1.7371	3261520.75	2057389	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Palbociclib	0.011425	1.5783	2987504.75	2057389	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Palbociclib	0.036104	1.6264	3069642.25	2057389	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Palbociclib	0.11409	1.5888	3005392.5	2057389	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Palbociclib	0.36052	1.187	2345958.5	2057389	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Palbociclib	1.1392	0.74701	1686809.25	2057389	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Palbociclib	3.6	0.5766	1450805.25	2057389	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Palbociclib	0.00036208	1.501	3726900.25	2515540	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Palbociclib	0.0011442	1.727	4339363	2515540	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Palbociclib	0.0036156	1.7024	4270699.5	2515540	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Palbociclib	0.011425	1.3848	3427866.25	2515540	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Palbociclib	0.036104	1.4285	3539059	2515540	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Palbociclib	0.11409	1.4131	3499804.25	2515540	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Palbociclib	0.36052	1.0452	2616446	2515540	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Palbociclib	1.1392	0.88004	2256261.5	2515540	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Palbociclib	3.6	0.63476	1764516.25	2515540	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Trametinib	0.00010058	0.61429	1489684	2032982	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Trametinib	0.00031783	0.69176	1594551.5	2032982	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Trametinib	0.0010043	0.70731	1615856.75	2032982	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Trametinib	0.0031737	0.60874	1482249.75	2032982	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Trametinib	0.010029	0.56713	1426945	2032982	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Trametinib	0.031691	0.47881	1311728	2032982	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Trametinib	0.10014	0.35254	1152362.25	2032982	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Trametinib	0.31646	0.22661	999983.5	2032982	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Trametinib	1	0.19599	963960.5	2032982	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Trametinib	0.00010058	0.86623	1922091	2135727	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Trametinib	0.00031783	0.53891	1433075	2135727	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Trametinib	0.0010043	0.32967	1147213.25	2135727	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Trametinib	0.0031737	0.36318	1191514.5	2135727	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Trametinib	0.010029	0.39182	1229830	2135727	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Trametinib	0.031691	0.31641	1129831.5	2135727	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Trametinib	0.10014	0.28833	1093355.75	2135727	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Trametinib	0.31646	0.28161	1084687.5	2135727	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Trametinib	1	0.22821	1016632.5	2135727	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Vorinostat	0.0010058	1.6821	2924059	1945768	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Vorinostat	0.0031783	1.8514	3183327	1945768	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Vorinostat	0.010043	2.0375	3475285	1945768	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Vorinostat	0.031737	2.1655	3680213	1945768	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Vorinostat	0.10029	1.8876	3239608	1945768	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Vorinostat	0.31691	1.7593	3041527	1945768	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Vorinostat	1.0014	0.98674	1927880	1945768	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Vorinostat	3.1646	0.51783	1326774	1945768	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Vorinostat	10	0.30174	1072056	1945768	743452	MCF10A-GM (Neuro) R1
MCF10A-GM (Neuro)	Vorinostat	0.0010058	1.4226	3175593	2318506	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Vorinostat	0.0031783	1.3754	3074654	2318506	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Vorinostat	0.010043	1.459	3254087	2318506	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Vorinostat	0.031737	1.3764	3076823	2318506	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Vorinostat	0.10029	1.4417	3216650	2318506	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Vorinostat	0.31691	1.0116	2340559	2318506	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Vorinostat	1.0014	0.68001	1741665	2318506	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Vorinostat	3.1646	0.35407	1222530	2318506	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Vorinostat	10	0.22736	1040507	2318506	743452	MCF10A-GM (Neuro) R2
MCF10A-GM (Neuro)	Vorinostat	0.0010058	1.438	3259897	2347281	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Vorinostat	0.0031783	1.6932	3845412	2347281	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Vorinostat	0.010043	1.5293	3464886	2347281	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Vorinostat	0.031737	1.5419	3493681	2347281	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Vorinostat	0.10029	1.4732	3338457	2347281	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Vorinostat	0.31691	1.4351	3253545	2347281	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Vorinostat	1.0014	0.71352	1816358	2347281	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Vorinostat	3.1646	0.3042	1154976	2347281	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (Neuro)	Vorinostat	10	0.17525	971800	2347281	743452	MCF10A-GM (Neuro) R3
MCF10A-GM (MEP)	Alpelisib	0.001	0.93774	7566660	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Alpelisib	0.00316	0.933	7514920	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Alpelisib	0.01	0.95317	7736646.6667	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Alpelisib	0.0316	0.92703	7450103.3333	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Alpelisib	0.1	0.862	6767030	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Alpelisib	0.316	0.76255	5802470	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Alpelisib	1	0.73567	5558033.3333	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Alpelisib	3.16	0.67642	5042686.6667	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Alpelisib	10	0.52797	3889140	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Dasatinib	0.001	0.81418	6291366.6667	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Dasatinib	0.00316	0.79544	6110960	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Dasatinib	0.01	0.73339	5537576.6667	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Dasatinib	0.0316	0.63452	4697496.6667	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Dasatinib	0.1	0.511	3769373.3333	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Dasatinib	0.316	0.29864	2466066.6667	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Dasatinib	1	0.31933	2577690	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Dasatinib	3.16	0.10353	1562903.3333	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Dasatinib	10	-0.034665	1074363.3333	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Etoposide	0.001	0.91248	7293530	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Etoposide	0.00316	0.92853	7466313.3333	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Etoposide	0.01	0.92271	7403440	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Etoposide	0.0316	0.86207	6767680	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Etoposide	0.1	0.75597	5741990	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Etoposide	0.316	0.64065	4747016.6667	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Etoposide	1	0.50282	3712463.3333	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Etoposide	3.16	0.45619	3398723.3333	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Etoposide	10	0.37084	2869630	8267613.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Neratinib	0.000316	0.99747	7760966.6667	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Neratinib	0.000999	0.9174	6945063.3333	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Neratinib	0.00316	0.96471	7420210	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Neratinib	0.00999	0.98479	7627900	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Neratinib	0.0316	0.89262	6704003.3333	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Neratinib	0.0999	0.62314	4417900	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Neratinib	0.316	0.27337	2285826.6667	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Neratinib	0.999	0.044829	1335930	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Neratinib	3.16	-0.006326	1165710	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Paclitaxel	3.16e-05	0.94134	7182993.3333	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Paclitaxel	9.99e-05	0.97229	7498230	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Paclitaxel	0.000316	1.0042	7832590	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Paclitaxel	0.000999	0.92997	7069326.6667	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Paclitaxel	0.00316	0.78806	5745473.3333	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Paclitaxel	0.00999	0.26535	2246930	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Paclitaxel	0.0316	-0.085965	929143	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Paclitaxel	0.0999	-0.24189	559148.6667	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Paclitaxel	0.316	-0.26912	506295	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Palbociclib	0.001	0.94941	7415396.6667	7955863.333	1185969.625	MCF10A-GM (MEP) R1
